,sale_date,class_id,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price_level,price,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track,sale_quantity
10107,201211,395234,841,3,2,2,6,6,AT,2.3,L,15-20W,15.5,1,1,1,3,2,1,126.0,4,230.0,4805,1860,1458,2150,1600,5.0,2815,1584,1551,28
10108,201510,209945,814,3,2,4,4,8,AT,3.0,T,35-50W,41.2,2,1,1,1,2,2,250.0,6,400.0,5055,1860,1491,2355,1850,5.0,3108,1600,1627,8
10109,201506,914348,750,2,2,3,4,5,MT,1.6,L,10-15W,10.6,1,1,1,1,2,1,81.0,4,155.0,3970,1682,1462,1555,1075,5.0,2470,1463,1456,37
10110,201506,425432,750,3,2,1,4,6,AT,1.6,L,10-15W,13.2,1,1,1,1,2,1,81.0,4,155.0,4605,1765,1460,1775,1265,5.0,2610,1517,1493,464
10111,201512,482497,872,2,1,2,4,8,AT,2.0,T,35-50W,47.7,3,1,1,1,2,2,165.0,4,350.0,4629,1898,1655,2365,1900,5.0,2807,1617,1614,205
10112,201211,354068,692,3,2,1,5,0,CVT,1.8,L,10-15W,11.8,1,1,1,3,2,1,102.0,4,174.0,4610,1760,1495,1710,1288,5.0,2700,1530,1530,9
10113,201309,349023,450,2,2,1,2,5,MT,1.6,L,10-15W,11.8,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10
10114,201305,178529,98,1,4,1,1,5,MT,1.0,L,5WL,3.9,2,1,1,3,2,1,45.0,4,85.0,3730,1510,1860,1550,985,7.0,2500,1280,1290,792
10115,201403,614059,953,3,2,2,4,7,AT,1.8,T,35-50W,39.5,2,1,1,3,2,2,150.0,4,310.0,4581,1770,1448,2010,1570,5.0,2760,1541,1544,19
10116,201503,409854,638,2,1,1,1,6,MT,1.5,T,10-15W,13.4,1,1,1,1,2,1,110.0,4,210.0,4640,1825,1745,2051,1541,5.0,2680,1565,1565,9
10117,201312,614059,953,3,2,2,4,7,AT,1.8,T,35-50W,39.5,2,1,1,3,2,2,115.0,4,250.0,4581,1770,1448,2010,1540,5.0,2760,1541,1544,19
10118,201406,559132,692,3,2,2,5,0,CVT,2.0,L,20-25W,21.6,1,1,1,1,2,1,104.0,4,190.0,5003,1830,1490,1960,1529,5.0,2900,1585,1585,7
10119,201206,614059,953,3,2,2,4,5,AT,1.6,T,35-50W,39.5,2,1,1,3,2,2,115.0,4,230.0,4581,1770,1448,1990,1545,5.0,2760,1541,1544,77
10120,201203,961362,692,2,1,1,5,5,MT,1.6,L,15-20W,15.5,1,1,1,3,2,1,89.0,4,154.0,4315,1783,1606,1820,1321,5.0,2630,1540,1545,36
10121,201503,961362,692,2,1,1,5,5,MT,1.6,L,15-20W,13.3,1,1,1,3,2,1,89.0,4,154.0,4315,1783,1606,1820,1321,5.0,2630,1540,1545,21
10122,201507,714860,831,3,2,2,3,6,AT,1.8,L,10-15W,17.4,1,1,1,1,2,1,105.0,4,176.0,4720,1815,1465,1830,1395,5.0,2770,1579,1589,85
10123,201311,209945,814,3,2,4,4,8,AT,2.0,T,35-50W,39.5,2,1,1,3,2,2,150.0,4,270.0,5039,1860,1492,2205,1725,5.0,3108,1600,1627,15
10124,201510,745137,637,2,2,1,2,6,AT,1.5,T,10-15W,13.7,1,1,1,1,2,1,135.0,4,240.0,4368,1823,1483,1783,1408,5.0,2648,1553,1544,57
10125,201204,914348,750,2,2,3,4,6,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,77.0,4,155.0,3970,1682,1462,1610,1135,5.0,2470,1463,1456,9
10126,201510,347384,831,3,2,1,3,6,MT,1.6,L,10-15W,9.4,1,1,1,1,2,1,93.8,4,155.5,4600,1780,1445,1700,1210,5.0,2700,1555,1568,55
10127,201210,628041,750,2,2,1,4,6,DCT,2.0,T,15-20W,15.5,1,1,1,3,2,1,147.0,4,280.0,4213,1786,1469,1860,1460,5.0,2578,1533,1514,13
10128,201512,871642,637,2,1,1,2,6,AT,1.5,T,20-25W,23.5,1,1,1,1,2,1,133.0,4,240.0,4524,1838,1685,1967,1592,5.0,2690,1563,1565,136
10129,201204,614059,953,3,2,2,4,7,AT,1.8,T,35-50W,39.5,2,1,1,3,2,2,135.0,4,270.0,4581,1770,1448,2010,1570,5.0,2760,1541,1544,19
10130,201202,883691,750,3,2,2,4,6,DCT,2.0,T,20-25W,21.6,1,1,1,3,2,1,147.0,4,280.0,4865,1820,1475,2000,1550,5.0,2812,1552,1551,32
10131,201210,651347,537,2,2,3,5,5,AT,1.3,L,8-10W,8.2,1,1,1,3,2,1,73.0,4,127.0,3900,1695,1525,1510,1095,5.0,2500,1490,1475,45
10132,201303,379876,985,3,2,1,6,4,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,78.0,4,142.0,4558,1805,1505,1798,1380,5.0,2612,1525,1522,77
10133,201406,347384,831,3,2,1,3,6,MT,1.6,L,10-15W,11.8,1,1,1,3,2,1,93.8,4,155.5,4600,1780,1445,1700,1210,5.0,2700,1555,1568,258
10134,201505,209945,814,3,2,4,4,8,AT,3.0,T,35-50W,55.6,2,1,1,3,2,2,250.0,6,400.0,5039,1860,1492,2355,1850,5.0,3108,1600,1627,8
10135,201506,360648,106,2,2,3,5,4,AT,1.5,L,8-10W,8.3,1,1,1,1,2,1,79.0,4,140.0,4115,1700,1495,1500,1065,5.0,2550,1460,1460,75
10136,201501,304458,106,3,2,1,5,0,CVT,1.6,L,10-15W,13.2,1,1,1,1,2,1,90.0,4,154.0,4630,1775,1480,1770,1305,5.0,2700,1525,1520,299
10137,201411,356986,637,3,2,2,2,6,AT,1.5,T,20-25W,21.6,1,1,1,1,2,1,135.0,4,240.0,4860,1854,1480,1915,1540,5.0,2850,1578,1574,77
10138,201309,356986,637,3,2,2,2,6,AT,1.5,T,20-25W,21.6,1,1,1,1,2,1,135.0,4,240.0,4860,1854,1480,1915,1540,5.0,2850,1578,1574,7
10139,201407,291086,761,3,2,2,2,6,AT,1.6,T,20-25W,21.6,1,1,1,1,2,1,131.0,4,235.0,4843,1856,1484,2025,1590,5.0,2737,1585,1588,122
10140,201201,883691,750,3,2,2,4,7,DCT,1.8,T,20-25W,21.6,1,1,1,3,2,1,118.0,4,250.0,4865,1820,1475,2000,1545,5.0,2812,1552,1551,111
10141,201506,291514,783,2,1,3,1,4,AT,1.6,L,8-10W,9.4,1,1,1,3,2,1,92.0,4,160.0,4160,1810,1635,1665,1290,5.0,2560,1560,1560,30
10142,201308,854079,537,3,2,1,5,5,MT,1.8,L,10-15W,11.8,1,1,1,3,2,1,102.0,4,172.0,4650,1750,1505,1615,1240,5.0,2650,1500,1485,57
10143,201504,350259,750,3,2,1,4,5,MT,1.4,T,15-20W,20.6,1,1,1,1,2,1,96.0,4,225.0,4598,1826,1425,1800,1300,5.0,2656,1580,1554,16
10144,201509,350259,750,3,2,1,4,5,MT,1.4,T,15-20W,15.2,1,1,1,1,2,1,96.0,4,225.0,4598,1826,1425,1800,1300,5.0,2656,1580,1554,32
10145,201512,350259,750,3,2,1,4,5,MT,1.4,T,15-20W,15.2,1,1,1,1,2,1,96.0,4,225.0,4598,1826,1425,1800,1300,5.0,2656,1580,1554,8
10146,201208,559132,692,3,2,2,5,0,CVT,2.0,L,20-25W,21.6,1,1,1,3,2,1,104.0,4,190.0,4850,1795,1475,1940,1484,5.0,2775,1560,1560,228
10147,201402,871642,637,2,1,1,2,6,AT,2.0,T,20-25W,21.6,3,1,1,1,2,1,178.0,4,350.0,4524,1838,1695,2131,1756,5.0,2690,1563,1565,19
10148,201210,291086,761,3,2,2,2,6,AT,2.4,L,20-25W,21.6,1,1,1,3,2,1,137.0,4,240.0,4830,1856,1484,2025,1590,5.0,2737,1585,1587,38
10149,201410,978089,12,3,2,1,1,0,CVT,1.5,L,5-8W,7.6,1,1,1,1,2,1,80.0,4,140.0,4631,1789,1470,1640,1265,5.0,2650,1502,1492,19
10150,201411,978089,12,3,2,1,1,0,CVT,1.5,L,5-8W,7.6,1,1,1,1,2,1,80.0,4,140.0,4631,1789,1470,1640,1265,5.0,2650,1502,1492,19
10151,201412,651782,75,3,2,4,2,6,AT,2.0,T,35-50W,39.5,1,1,1,1,2,2,193.0,4,400.0,5131,1852,1501,2260,1840,5.0,2837,1580,1591,74
10152,201512,735971,761,3,2,1,2,6,AT,1.5,L,10-15W,10.1,1,1,1,1,2,1,81.0,4,143.0,4587,1798,1463,1690,1255,5.0,2640,1538,1541,1703
10153,201511,401052,953,2,1,1,4,7,DCT,1.6,T,25-35W,36.5,1,1,1,1,2,2,115.0,4,250.0,4431,1804,1532,1920,1482,5.0,2699,1553,1544,110
10154,201306,651347,537,2,2,3,5,5,MT,1.3,L,8-10W,8.2,1,1,1,3,2,1,73.0,4,127.0,3900,1695,1525,1510,1060,5.0,2500,1490,1475,27
10155,201311,308913,750,2,2,1,4,5,MT,1.6,L,15-20W,15.5,1,1,1,3,2,1,81.0,4,155.0,4454,1765,1460,1745,1235,5.0,2610,1517,1493,57
10156,201509,125403,761,2,3,2,2,6,AT,2.4,L,35-50W,18.4,1,1,1,1,2,1,134.0,4,240.0,5266,1878,1772,2470,1860,7.0,3088,1593,1603,66
10157,201501,395234,841,3,2,2,6,6,AT,2.0,L,15-20W,20.0,1,1,1,3,2,1,108.0,4,200.0,4805,1860,1458,2065,1580,5.0,2815,1584,1551,9
10158,201204,713651,537,3,2,1,5,5,AT,1.8,L,10-15W,11.8,1,1,1,3,2,1,104.0,4,174.0,4535,1755,1450,1680,1255,5.0,2670,1495,1520,25
10159,201208,248352,831,2,2,3,3,5,MT,1.4,L,8-10W,8.2,1,1,1,3,2,1,78.7,4,135.0,4120,1700,1460,1460,1043,5.0,2570,1511,1515,34
10160,201412,963845,836,2,1,3,3,6,AT,2.0,L,10-15W,11.8,3,1,1,3,2,1,118.0,4,192.0,4270,1780,1622,1858,1483,5.0,2590,1557,1568,7
10161,201303,786351,836,3,2,1,3,6,MT,1.6,L,10-15W,11.8,1,1,1,3,2,1,93.8,4,155.5,4570,1775,1445,1608,1233,5.0,2700,1549,1562,189
10162,201310,786351,836,3,2,1,3,6,MT,1.6,L,10-15W,11.8,1,1,1,3,2,1,93.8,4,155.5,4570,1775,1445,1608,1233,5.0,2700,1549,1562,189
10163,201505,103507,831,2,1,3,3,6,MT,1.6,L,10-15W,15.7,1,1,1,3,2,1,91.6,4,150.7,4270,1780,1630,1720,1275,5.0,2590,1557,1570,6
10164,201301,468392,537,3,2,2,5,5,AT,2.0,L,20-25W,21.6,1,1,1,3,2,1,115.0,4,189.0,4960,1860,1480,2000,1510,5.0,2800,1590,1585,526
10165,201505,290854,537,2,1,1,5,5,AT,2.0,L,15-20W,23.5,3,1,1,1,2,1,114.0,4,190.0,4550,1820,1685,2010,1576,5.0,2620,1565,1565,18
10166,201504,425432,750,3,2,1,4,5,MT,1.6,L,10-15W,15.0,1,1,1,1,2,1,81.0,4,155.0,4605,1765,1460,1735,1225,5.0,2610,1517,1493,200
10167,201505,961962,750,3,2,1,4,6,AT,1.6,L,8-10W,8.1,1,1,1,1,2,1,81.0,4,155.0,4487,1706,1470,1650,1160,5.0,2603,1460,1500,5
10168,201203,321683,750,3,2,1,4,5,MT,1.6,L,15-20W,15.5,1,1,1,3,2,1,77.0,4,155.0,4644,1778,1482,1760,1290,5.0,2651,1535,1532,9
10169,201407,136916,106,3,2,2,5,4,AT,2.0,L,15-20W,15.5,1,1,1,1,2,1,110.0,4,190.0,4825,1825,1480,2000,1470,5.0,2775,1575,1560,60
10170,201402,597927,831,3,2,2,3,6,AT,2.0,L,15-20W,15.5,1,1,1,3,2,1,119.0,4,194.0,4845,1830,1460,1930,1480,5.0,2795,1601,1601,549
10171,201509,671482,637,2,1,3,2,6,DCT,1.5,L,10-15W,9.0,1,1,1,1,2,1,83.0,4,140.0,4280,1785,1658,1670,1295,5.0,2530,1527,1533,116
10172,201206,527809,953,3,2,4,4,5,AT,1.8,T,35-50W,39.5,2,1,1,3,2,2,150.0,4,310.0,5012,1855,1464,2315,1775,5.0,3014,1580,1599,11
10173,201202,914348,750,2,2,3,4,6,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,77.0,4,155.0,3970,1682,1462,1610,1130,5.0,2470,1463,1456,74
10174,201208,614059,953,3,2,2,4,5,AT,1.6,T,35-50W,39.5,2,1,1,3,2,2,115.0,4,230.0,4581,1770,1448,1990,1545,5.0,2760,1541,1544,19
10175,201512,453752,814,3,2,2,4,8,AT,1.6,T,35-50W,39.0,2,1,1,1,2,2,111.0,4,220.0,4734,1811,1453,1955,1530,5.0,2920,1543,1584,38
10176,201504,614059,953,3,2,2,4,7,AT,1.6,T,35-50W,35.2,2,1,1,1,2,2,115.0,4,250.0,4783,1810,1442,2065,1605,5.0,2920,1563,1545,115
10177,201504,347384,831,3,2,1,3,6,MT,1.6,L,10-15W,13.2,1,1,1,1,2,1,93.8,4,155.5,4600,1780,1445,1700,1210,5.0,2700,1555,1568,37
10178,201207,395234,841,3,2,2,6,6,AT,2.0,L,15-20W,15.5,1,1,1,3,2,1,108.0,4,200.0,4805,1860,1458,2065,1580,5.0,2815,1584,1551,65
10179,201411,735971,761,3,2,1,2,6,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,89.0,4,150.0,4671,1815,1478,1820,1410,5.0,2685,1544,1558,112
10180,201310,290854,537,2,1,1,5,5,AT,2.4,L,15-20W,15.5,3,1,1,3,2,1,140.0,4,222.0,4550,1820,1685,2100,1625,5.0,2620,1565,1565,62
10181,201502,819061,831,2,1,1,3,6,AT,2.0,L,15-20W,16.1,1,1,1,1,2,1,121.0,4,199.0,4450,1855,1635,1980,1470,5.0,2640,1614,1615,109
10182,201311,576298,304,2,3,2,1,5,MT,2.0,L,5-8W,7.6,2,1,1,3,2,1,89.0,4,168.0,4715,1720,1950,2335,1810,7.5,2800,1445,1420,16
10183,201206,883691,750,3,2,2,4,6,DCT,2.0,T,20-25W,21.6,1,1,1,3,2,1,147.0,4,280.0,4865,1820,1475,2000,1550,5.0,2812,1552,1551,37
10184,201408,304458,106,3,2,1,5,0,CVT,1.8,L,10-15W,11.8,1,1,1,3,2,1,103.0,4,173.0,4630,1775,1480,1785,1315,5.0,2700,1525,1520,50
10185,201404,291086,761,3,2,2,2,6,AT,1.6,T,20-25W,21.6,1,1,1,3,2,1,131.0,4,235.0,4843,1856,1484,2025,1590,5.0,2737,1585,1588,56
10186,201506,321683,750,3,2,1,4,7,DCT,1.4,T,15-20W,15.9,1,1,1,1,2,1,96.0,4,225.0,4655,1780,1453,1830,1380,5.0,2651,1535,1532,230
10187,201508,103507,831,2,1,3,3,6,AT,1.6,L,10-15W,10.4,1,1,1,3,2,1,91.6,4,150.7,4270,1780,1630,1830,1325,5.0,2590,1557,1570,302
10188,201412,961962,750,3,2,1,4,5,MT,1.6,L,8-10W,8.2,1,1,1,3,2,1,81.0,4,160.0,4487,1706,1470,1600,1120,5.0,2603,1460,1500,85
10189,201502,961962,750,3,2,1,4,5,MT,1.6,L,8-10W,9.0,1,1,1,3,2,1,81.0,4,160.0,4487,1706,1470,1600,1120,5.0,2603,1460,1500,85
10190,201403,209945,814,3,2,4,4,8,AT,3.0,T,35-50W,39.5,2,1,1,3,2,2,250.0,6,400.0,5039,1860,1492,2355,1850,5.0,3108,1600,1627,8
10191,201507,354068,692,3,2,1,5,0,CVT,1.6,L,10-15W,8.8,1,1,1,1,2,1,93.0,4,154.0,4610,1760,1495,1660,1237,5.0,2700,1540,1540,55
10192,201208,290854,537,2,1,1,5,5,AT,2.4,L,15-20W,15.5,3,1,1,3,2,1,140.0,4,222.0,4550,1820,1685,2100,1634,5.0,2620,1565,1565,18
10193,201405,209945,814,3,2,4,4,8,AT,2.0,T,35-50W,39.5,2,1,1,3,2,2,150.0,4,270.0,5039,1860,1492,2205,1725,5.0,3108,1600,1627,8
10194,201405,436105,836,3,2,2,3,6,AT,1.8,L,15-20W,15.5,1,1,1,1,2,1,105.0,4,176.0,4710,1820,1470,1840,1378,5.0,2770,1579,1589,24
10195,201510,436105,836,3,2,2,3,6,AT,1.8,L,15-20W,17.2,1,1,1,1,2,1,105.0,4,176.0,4710,1820,1470,1840,1378,5.0,2770,1579,1589,41
10196,201305,961962,750,3,2,1,4,5,MT,1.6,L,8-10W,8.2,1,1,1,3,2,1,81.0,4,160.0,4487,1706,1470,1600,1120,5.0,2603,1460,1500,42
10197,201407,347384,831,3,2,1,3,6,MT,1.6,L,10-15W,11.8,1,1,1,1,2,1,93.8,4,155.5,4600,1780,1445,1700,1210,5.0,2700,1555,1568,9
10198,201401,349023,450,3,2,1,2,5,MT,1.6,L,10-15W,11.8,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,2823
10199,201405,453752,814,3,2,2,4,8,AT,2.0,T,35-50W,39.5,2,1,1,3,2,2,150.0,4,270.0,4755,1811,1455,1980,1560,5.0,2920,1531,1572,219
10200,201210,178529,98,1,4,1,1,5,MT,1.0,L,5WL,3.9,2,1,1,3,2,1,45.0,4,85.0,3730,1510,1860,1550,985,7.0,2500,1280,1290,673
10201,201412,819061,831,2,1,1,3,6,AT,2.0,L,15-20W,15.5,1,1,1,1,2,1,121.0,4,199.0,4450,1855,1635,1980,1470,5.0,2640,1614,1615,39
10202,201207,651347,537,2,2,3,5,5,AT,1.3,L,8-10W,8.2,1,1,1,3,2,1,73.0,4,127.0,3900,1695,1525,1510,1095,5.0,2500,1490,1475,18
10203,201311,651347,537,2,2,3,5,5,AT,1.3,L,8-10W,8.2,1,1,1,3,2,1,73.0,4,127.0,3900,1695,1525,1510,1095,5.0,2500,1490,1475,45
10204,201408,914348,750,2,2,3,4,6,AT,1.4,L,10-15W,11.8,1,1,1,1,2,1,66.0,4,132.0,3970,1682,1462,1590,1110,5.0,2470,1463,1456,102
10205,201311,304458,106,3,2,1,5,4,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,90.0,4,154.0,4545,1760,1490,1770,1290,5.0,2600,1535,1535,83
10206,201411,304458,106,3,2,1,5,0,CVT,1.8,L,10-15W,11.8,1,1,1,3,2,1,103.0,4,173.0,4630,1775,1480,1785,1315,5.0,2700,1525,1520,17
10207,201211,291086,761,3,2,2,2,6,AT,2.0,T,20-25W,21.6,1,1,1,3,2,1,166.0,4,350.0,4830,1856,1484,2085,1650,5.0,2737,1585,1587,9
10208,201412,914348,750,2,2,3,4,6,AT,1.4,L,10-15W,11.8,1,1,1,1,2,1,66.0,4,132.0,3970,1682,1462,1590,1110,5.0,2470,1463,1456,102
10209,201201,580470,750,3,2,1,4,5,MT,1.6,L,10-15W,11.8,1,1,1,3,2,1,77.0,4,155.0,4540,1775,1467,1805,1265,5.0,2610,1517,1493,248
10210,201307,714152,750,2,1,1,4,6,AT,1.8,T,25-35W,26.9,3,1,1,3,2,1,118.0,4,250.0,4525,1809,1665,2160,1710,5.0,2684,1569,1571,22
10211,201504,136916,106,3,2,2,5,4,AT,2.0,L,15-20W,20.4,1,1,1,1,2,1,108.0,4,190.0,4825,1820,1485,2000,1520,5.0,2775,1575,1560,111
10212,201305,651782,75,3,2,4,2,6,AT,2.0,T,35-50W,39.5,1,1,1,3,2,2,198.0,4,355.0,5131,1852,1501,2260,1840,5.0,2837,1580,1591,21
10213,201204,472603,985,3,2,1,6,4,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,78.0,4,142.0,4680,1815,1525,1845,1440,5.0,2710,1522,1503,8
10214,201306,347384,831,3,2,1,3,6,MT,1.6,L,10-15W,11.8,1,1,1,3,2,1,93.8,4,155.5,4600,1780,1445,1700,1210,5.0,2700,1555,1568,92
10215,201512,354068,692,3,2,1,5,0,CVT,1.6,L,10-15W,10.6,1,1,1,1,2,1,93.0,4,154.0,4610,1760,1495,1660,1237,5.0,2700,1540,1540,184
10216,201310,248352,831,2,2,3,3,4,AT,1.6,L,8-10W,8.2,1,1,1,1,2,1,90.4,4,155.0,4120,1700,1460,1500,1089,5.0,2570,1511,1515,8
10217,201308,614059,953,3,2,2,4,7,AT,3.0,L,35-50W,39.5,2,1,1,3,2,2,180.0,6,300.0,4581,1770,1448,2060,1615,5.0,2760,1541,1544,10
10218,201207,735971,761,3,2,1,2,5,MT,1.6,L,10-15W,11.8,1,1,1,3,2,1,89.0,4,150.0,4671,1815,1478,1790,1380,5.0,2685,1544,1558,499
10219,201312,356986,637,3,2,2,2,6,AT,1.5,T,20-25W,21.6,1,1,1,1,2,1,135.0,4,240.0,4860,1854,1480,1915,1540,5.0,2850,1578,1574,28
10220,201312,482497,872,2,1,2,4,8,AT,2.0,T,35-50W,39.5,3,1,1,3,2,2,155.0,4,350.0,4629,1898,1655,2365,1900,5.0,2807,1617,1614,148
10221,201508,621073,98,2,3,3,1,5,MT,1.5,L,5WL,3.9,2,1,1,1,1,1,82.0,4,146.5,4400,1680,1770,1825,1305,7.5,2720,1420,1440,9
10222,201411,745137,637,2,2,1,2,6,DCT,1.6,L,10-15W,11.8,1,1,1,1,2,1,92.0,4,159.0,4368,1823,1483,1712,1337,5.0,2648,1553,1544,254
10223,201509,871642,637,2,1,1,2,6,AT,1.5,T,20-25W,22.8,1,1,1,1,2,1,133.0,4,240.0,4524,1838,1685,1967,1592,5.0,2690,1563,1565,105
10224,201312,379876,985,3,2,1,6,5,MT,1.6,L,10-15W,11.8,1,1,1,3,2,1,86.0,4,150.0,4558,1805,1505,1774,1325,5.0,2612,1525,1522,210
10225,201409,304458,106,3,2,1,5,0,CVT,1.8,L,10-15W,11.8,1,1,1,3,2,1,103.0,4,173.0,4630,1775,1480,1785,1315,5.0,2700,1525,1520,8
10226,201211,735971,761,3,2,1,2,6,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,89.0,4,150.0,4671,1815,1478,1820,1410,5.0,2685,1544,1558,585
10227,201212,735971,761,3,2,1,2,6,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,89.0,4,150.0,4671,1815,1478,1820,1410,5.0,2685,1544,1558,576
10228,201206,614059,953,3,2,2,4,7,AT,1.8,T,35-50W,39.5,2,1,1,3,2,2,135.0,4,270.0,4581,1770,1448,2010,1570,5.0,2760,1541,1544,67
10229,201506,409854,638,2,1,1,1,6,AT,1.5,T,10-15W,12.0,1,1,1,1,2,1,110.0,4,210.0,4649,1852,1710,2064,1560,5.0,2680,1565,1565,77
10230,201505,576298,304,2,3,2,1,5,MT,1.6,L,5-8W,6.2,2,1,1,1,2,1,83.0,4,138.0,4680,1695,1940,2145,1545,7.5,2800,1445,1420,55
10231,201406,819061,831,2,1,1,3,6,AT,2.0,L,15-20W,15.5,1,1,1,1,2,1,121.0,4,199.0,4450,1855,1635,1980,1470,5.0,2640,1614,1615,23
10232,201209,651347,537,2,2,3,5,5,AT,1.3,L,8-10W,8.2,1,1,1,3,2,1,73.0,4,127.0,3900,1695,1525,1510,1095,5.0,2500,1490,1475,9
10233,201207,472603,985,3,2,1,6,4,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,78.0,4,142.0,4680,1815,1525,1845,1440,5.0,2710,1522,1503,42
10234,201403,603972,872,3,2,4,4,7,DCT,3.0,T,50-75W,41.2,3,1,1,3,2,2,228.0,6,440.0,5015,1874,1455,2475,2005,5.0,3012,1627,1618,9
10235,201206,576298,304,2,3,2,1,5,MT,1.9,T,5-8W,7.6,2,3,1,5,2,1,82.0,4,235.0,5115,1720,1960,2415,1830,7.5,3000,1445,1420,8
10236,201404,472603,985,3,2,1,6,4,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,86.0,4,150.0,4688,1815,1525,1845,1418,5.0,2710,1522,1503,8
10237,201202,354068,692,3,2,1,5,4,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,86.0,4,153.0,4665,1700,1510,1660,1220,5.0,2700,1475,1480,101
10238,201510,395234,841,3,2,2,6,6,AT,1.6,T,15-20W,15.4,1,1,1,1,2,1,123.0,4,245.0,4805,1860,1458,2101,1580,5.0,2815,1584,1551,37
10239,201505,714860,831,3,2,2,3,6,AT,1.8,L,10-15W,11.8,1,1,1,1,2,1,105.0,4,176.0,4720,1815,1465,1860,1459,5.0,2770,1579,1589,5
10240,201506,923841,450,3,2,2,2,6,AT,2.0,L,15-20W,18.4,1,1,1,1,2,1,108.0,4,190.0,4869,1854,1472,1985,1565,5.0,2737,1585,1587,634
10241,201403,482497,872,2,1,2,4,8,AT,2.0,T,35-50W,39.5,3,1,1,3,2,2,155.0,4,350.0,4629,1898,1655,2365,1900,5.0,2807,1617,1614,103
10242,201405,321683,750,3,2,1,4,6,AT,1.6,L,15-20W,15.5,1,1,1,3,2,1,77.0,4,155.0,4644,1778,1482,1800,1340,5.0,2651,1535,1532,791
10243,201510,591790,106,3,2,1,5,5,MT,1.6,L,10-15W,10.6,1,1,1,1,2,1,90.0,4,154.0,4630,1775,1480,1770,1250,5.0,2700,1535,1535,8
10244,201502,591790,106,3,2,1,5,5,MT,1.6,L,10-15W,10.4,1,1,1,1,2,1,90.0,4,154.0,4630,1775,1480,1770,1250,5.0,2700,1535,1535,23
10245,201410,576298,304,2,3,2,1,5,MT,2.0,L,5-8W,7.6,2,1,1,3,2,1,81.58,4,162.68,5055,1695,1960,2425,1750,7.5,3000,1445,1420,8
10246,201508,871642,637,2,1,1,2,6,AT,2.0,T,20-25W,17.1,3,1,1,1,2,1,178.0,4,350.0,4524,1838,1695,2131,1756,5.0,2690,1563,1565,43
10247,201304,628041,750,2,2,1,4,5,MT,1.6,L,15-20W,15.5,1,1,1,3,2,1,77.0,4,155.0,4199,1786,1479,1720,1275,5.0,2578,1540,1513,20
10248,201204,819061,831,2,1,1,3,6,AT,2.0,L,15-20W,15.5,1,1,1,3,2,1,121.0,4,199.0,4450,1855,1635,1980,1470,5.0,2640,1614,1615,328
10249,201404,819061,831,2,1,1,3,6,AT,2.0,L,15-20W,15.5,1,1,1,3,2,1,121.0,4,199.0,4450,1855,1635,1980,1470,5.0,2640,1614,1615,460
10250,201412,819061,831,2,1,1,3,6,AT,2.0,L,15-20W,15.5,1,1,1,3,2,1,121.0,4,199.0,4450,1855,1635,1980,1470,5.0,2640,1614,1615,530
10251,201304,281301,750,3,2,2,4,7,DCT,1.8,T,25-35W,26.9,1,1,1,3,2,1,118.0,4,250.0,4870,1834,1472,2060,1520,5.0,2803,1577,1550,723
10252,201507,580470,750,3,2,1,4,7,DCT,1.4,T,10-15W,10.9,1,1,1,1,2,1,96.0,4,220.0,4523,1775,1467,1830,1345,5.0,2610,1517,1493,12
10253,201508,580470,750,3,2,1,4,7,DCT,1.4,T,10-15W,10.2,1,1,1,1,2,1,96.0,4,220.0,4523,1775,1467,1830,1345,5.0,2610,1517,1493,12
10254,201501,580470,750,3,2,1,4,7,DCT,1.4,T,10-15W,14.1,1,1,1,1,2,1,96.0,4,220.0,4523,1775,1467,1830,1345,5.0,2610,1517,1493,24
10255,201411,651782,75,3,2,4,2,6,AT,2.0,T,35-50W,39.5,1,1,1,1,2,2,193.0,4,400.0,5131,1852,1501,2260,1840,5.0,2837,1580,1591,85
10256,201401,308913,750,2,2,1,4,5,MT,1.6,L,15-20W,15.5,1,1,1,3,2,1,81.0,4,155.0,4454,1765,1460,1745,1235,5.0,2610,1517,1493,156
10257,201503,819061,831,2,1,1,3,6,AT,2.4,L,15-20W,19.8,3,1,1,3,2,1,128.0,4,226.0,4450,1855,1635,2050,1580,5.0,2640,1614,1615,8
